channel,hemisphere,stimulus_time,amplitude,latency,peak_time,baseline_std
1,healthy,1.199,2.6477237,7.0,19.5,0.6445653
3,healthy,1.199,3.2901092,33.0,39.5,0.7655371
4,healthy,1.199,116.537674,39.0,39.5,20.724472
5,healthy,1.199,2.6569889,40.5,41.0,0.7649889
6,healthy,1.199,1.3427091,30.5,31.0,0.28059334
7,healthy,1.199,5.9698973,6.5,41.5,1.0837383
1,healthy,2.143,18.444014,5.0,42.5,0.3888838
2,healthy,2.143,5.2773323,21.5,23.0,1.6665131
3,healthy,2.143,8.747311,10.0,42.5,0.4606504
4,healthy,2.143,103.71662,46.5,47.0,20.314543
5,healthy,2.143,18.098776,5.0,42.5,0.7388846
6,healthy,2.143,1.3748106,5.5,24.0,0.20490386
7,healthy,2.143,22.492437,5.0,42.5,2.6976194
1,healthy,3.1865,16.51001,5.0,42.0,1.3486372
2,healthy,3.1865,6.8540807,5.0,41.0,1.124214
3,healthy,3.1865,6.87307,7.5,19.0,1.1048459
4,healthy,3.1865,100.35575,37.5,38.0,16.37095
5,healthy,3.1865,17.04297,5.0,42.5,0.6741114
6,healthy,3.1865,1.1206486,,21.5,0.23989016
7,healthy,3.1865,20.291988,5.0,42.0,0.9655728
2,healthy,4.6625,9.14537,5.5,21.0,0.91401905
3,healthy,4.6625,3.6547031,,41.5,0.861105
4,healthy,4.6625,106.11783,30.0,30.0,20.900501
5,healthy,4.6625,2.9805968,,16.5,0.93694603
6,healthy,4.6625,0.9595369,,40.5,0.29964986
1,healthy,5.66,3.6352377,37.0,43.0,1.1074136
3,healthy,5.66,3.5711377,7.5,22.5,0.44712973
4,healthy,5.66,92.692726,40.0,40.5,17.58422
5,healthy,5.66,4.0244913,5.0,44.5,0.8786501
7,healthy,5.66,9.004865,,43.5,2.4119983
3,healthy,6.61,4.038164,,20.5,1.3294247
4,healthy,6.61,142.03891,35.0,36.0,20.55324
5,healthy,6.61,4.246952,5.0,17.0,0.95600325
6,healthy,6.61,1.0791504,47.5,47.5,0.21869713
2,healthy,8.346,6.667534,43.5,47.5,1.5090477
3,healthy,8.346,3.6099687,6.5,42.0,0.9231381
4,healthy,8.346,85.95561,,15.5,21.210417
5,healthy,8.346,3.0633426,,31.0,0.87559944
6,healthy,8.346,1.3016784,,17.5,0.2894067
1,healthy,9.216,2.7533624,19.0,20.5,0.55993813
2,healthy,9.216,10.518359,,37.5,3.2660134
3,healthy,9.216,71.06471,44.0,47.5,3.623064
4,healthy,9.216,92.14626,46.5,47.0,17.182064
5,healthy,9.216,5.4673343,12.0,48.5,0.8132894
6,healthy,9.216,0.9228312,,31.5,0.2912938
1,healthy,10.067,6.127181,22.5,47.0,0.7588571
2,healthy,10.067,6.3770595,38.5,46.0,1.6817172
3,healthy,10.067,4.210865,11.0,17.5,0.70219785
4,healthy,10.067,131.84244,32.5,33.5,15.16649
6,healthy,10.067,0.76612926,,43.0,0.24599265
1,healthy,10.894,3.2244549,5.0,21.0,0.9026498
4,healthy,10.894,103.08238,31.5,34.5,19.940666
5,healthy,10.894,3.9043405,5.5,22.0,1.0658655
6,healthy,10.894,0.90842396,,43.5,0.19714737
1,healthy,11.8345,2.6793442,,50.0,0.75466365
2,healthy,11.8345,3.6771283,,43.0,1.0971617
4,healthy,11.8345,107.16425,5.5,45.5,20.50013
5,healthy,11.8345,4.4839306,5.0,24.5,1.1175265
6,healthy,11.8345,0.8897511,,24.5,0.27969134
7,healthy,11.8345,4.472349,30.5,31.5,0.77777493
6,healthy,12.6425,1.2557827,24.0,24.5,0.22913072
1,healthy,13.528,3.7108839,7.5,35.0,0.4722553
3,healthy,13.528,3.186483,12.0,21.0,0.96368784
4,healthy,13.528,97.47729,42.0,42.5,20.987066
5,healthy,13.528,3.2463417,,18.0,0.97069657
6,healthy,13.528,1.0749466,11.0,17.5,0.2024662
7,healthy,13.528,6.5368676,10.5,32.0,1.0661477
2,healthy,15.572,6.9023814,47.5,48.5,1.2854711
3,healthy,15.572,25.918858,15.0,19.0,0.5677393
4,healthy,15.572,111.206024,6.5,46.0,18.72181
5,healthy,15.572,5.083747,5.0,28.5,0.68646693
6,healthy,15.572,0.82993865,6.0,28.0,0.22839324
1,healthy,16.594,4.0351586,6.0,37.5,0.6851999
4,healthy,16.594,94.97333,15.5,18.5,18.003723
5,healthy,16.594,3.5094333,7.5,44.5,0.5758499
6,healthy,16.594,0.9730035,,33.5,0.2779855
7,healthy,16.594,4.467028,,35.0,0.92717254
2,healthy,17.396,6.874087,9.0,41.5,0.91666526
4,healthy,17.396,77.0551,49.5,50.0,17.549898
5,healthy,17.396,4.2614355,14.0,15.0,0.92529
6,healthy,17.396,1.1205833,,22.5,0.25128594
7,healthy,17.396,4.024095,21.5,22.0,1.1544423
2,healthy,18.5795,8.805239,43.0,44.0,1.7788152
3,healthy,18.5795,4.997253,14.5,37.0,0.5408909
4,healthy,18.5795,77.942825,14.5,15.0,18.502302
5,healthy,18.5795,4.883589,7.0,21.0,0.5644542
6,healthy,18.5795,1.1009942,38.0,38.5,0.22103965
7,healthy,18.5795,6.132517,8.5,36.5,1.0940775
1,healthy,19.628,4.37848,22.5,23.0,0.9715
2,healthy,19.628,5.9214582,20.0,34.0,0.9540314
3,healthy,19.628,2.9289398,34.5,35.0,0.7499607
4,healthy,19.628,102.9516,,20.5,25.721972
5,healthy,19.628,3.3940074,33.5,33.5,0.7898898
6,healthy,19.628,0.976271,,44.5,0.2658921
7,healthy,19.628,8.667929,20.5,49.5,0.7599026
1,healthy,20.702,2.1935277,5.0,39.5,0.689284
3,healthy,20.702,154.83966,5.0,25.0,2.3556163
4,healthy,20.702,106.412964,11.0,50.0,19.193895
5,healthy,20.702,3.007951,17.5,38.0,0.7792528
6,healthy,20.702,1.0892451,,38.0,0.3170168
1,healthy,21.521,3.621089,10.5,32.5,0.4617476
4,healthy,21.521,112.11416,36.0,36.5,15.907171
5,healthy,21.521,3.0792816,7.0,40.5,0.70298797
6,healthy,21.521,1.1885109,27.0,27.5,0.22675343
7,healthy,21.521,5.1864357,25.5,33.0,0.93745834
1,healthy,23.4555,4.37233,42.5,43.0,1.0037581
3,healthy,23.4555,2.9766586,33.0,49.0,0.8953757
4,healthy,23.4555,103.00128,34.5,35.5,15.974147
5,healthy,23.4555,2.3272548,37.0,41.0,0.69515055
6,healthy,23.4555,1.2287402,31.0,31.5,0.23791155
2,healthy,25.025,5.8783693,7.0,17.5,1.3968713
3,healthy,25.025,70.29432,6.5,36.0,4.786371
4,healthy,25.025,87.96212,,38.0,22.824997
5,healthy,25.025,2.3262744,5.0,50.0,0.6004343
6,healthy,25.025,1.4032943,,27.5,0.33478475
7,healthy,25.025,5.4644613,,46.0,1.165219
1,healthy,27.118,3.0420022,5.0,27.5,0.4495302
4,healthy,27.118,98.96715,44.5,44.5,21.403616
5,healthy,27.118,4.697171,37.0,38.0,0.75376004
6,healthy,27.118,1.1154859,24.5,24.5,0.24170828
1,healthy,29.3885,2.7997782,5.0,15.0,0.42619732
3,healthy,29.3885,132.25888,15.0,16.0,15.361125
4,healthy,29.3885,102.54129,46.5,47.0,18.31059
5,healthy,29.3885,3.992325,47.5,47.5,0.9608357
6,healthy,29.3885,0.7933049,11.5,47.0,0.18445614
7,healthy,29.3885,6.5476027,37.0,38.0,1.8343072
1,healthy,33.229,3.1104028,5.0,47.5,0.8600345
3,healthy,33.229,150.06094,,45.0,33.91947
4,healthy,33.229,106.41446,8.5,46.5,14.154358
6,healthy,33.229,1.0719099,,35.5,0.24674056
7,healthy,33.229,7.313779,,32.5,1.7624762
1,healthy,40.047,5.277491,13.0,18.0,0.6236892
3,healthy,40.047,40.827026,8.0,29.5,2.0182679
5,healthy,40.047,3.4765177,46.0,46.5,0.8065091
6,healthy,40.047,0.93669426,14.0,20.0,0.2018309
7,healthy,40.047,3.5962884,8.0,48.5,0.7004552
3,healthy,40.866,201.04779,6.0,24.0,47.120735
4,healthy,40.866,121.50325,36.5,37.5,16.91398
6,healthy,40.866,1.151122,12.5,40.0,0.2697304
1,healthy,43.979,1.8159806,5.0,19.0,0.55452836
2,healthy,43.979,10.879502,40.5,48.0,1.5520961
4,healthy,43.979,98.68518,15.5,49.0,9.050997
5,healthy,43.979,4.168515,5.0,50.0,0.60746604
6,healthy,43.979,1.0573118,,25.5,0.3010144
7,healthy,43.979,3.7748303,19.0,33.0,0.924364
1,healthy,44.8505,30.95853,5.0,21.5,1.2010303
2,healthy,44.8505,83.871376,5.0,20.5,1.4262912
3,healthy,44.8505,16.61533,5.0,19.5,1.0699273
4,healthy,44.8505,103.06635,23.5,24.0,19.189333
5,healthy,44.8505,32.580193,5.0,22.0,0.6400102
6,healthy,44.8505,0.94017804,,49.0,0.283398
7,healthy,44.8505,18.813042,5.0,19.5,1.107578
2,healthy,45.752,4.657804,8.0,48.5,1.1311743
3,healthy,45.752,274.58673,15.5,19.5,18.433428
4,healthy,45.752,89.506744,34.0,34.5,20.343147
5,healthy,45.752,2.7702582,5.0,15.0,0.7778268
6,healthy,45.752,1.4817705,38.5,39.0,0.25373685
7,healthy,45.752,5.6731777,,34.0,1.8625375
3,healthy,47.2815,136.805,41.5,46.5,1.6138549
4,healthy,47.2815,98.86656,16.0,17.0,14.6804695
5,healthy,47.2815,3.7661533,5.0,27.5,0.7045242
6,healthy,47.2815,1.2898397,16.5,17.0,0.25077218
1,healthy,49.405,44.93457,5.0,20.5,0.4596386
2,healthy,49.405,128.00954,5.0,20.0,2.1275408
4,healthy,49.405,106.34697,,15.0,25.616116
5,healthy,49.405,39.523605,5.0,21.0,0.602807
7,healthy,49.405,19.62679,5.0,19.0,0.7160441
2,healthy,50.894,6.7058253,5.0,24.0,1.2826306
3,healthy,50.894,6.359663,23.5,24.0,1.618418
4,healthy,50.894,74.78328,,47.0,22.743977
6,healthy,50.894,0.7731898,5.0,34.5,0.23319885
7,healthy,50.894,3.1149085,5.0,18.5,1.030831
1,healthy,51.9585,40.155502,5.0,20.5,0.72201735
2,healthy,51.9585,160.2927,5.0,19.0,1.7523847
3,healthy,51.9585,230.93475,5.0,20.0,4.5918736
4,healthy,51.9585,104.038284,7.0,43.5,16.454737
5,healthy,51.9585,38.614315,5.0,21.5,0.77116954
7,healthy,51.9585,15.410681,5.0,19.0,1.5038853
1,healthy,54.6505,33.6944,5.0,20.5,0.50934845
2,healthy,54.6505,101.34674,5.0,16.5,2.5394297
3,healthy,54.6505,363.37097,17.0,18.5,31.644114
4,healthy,54.6505,72.88555,6.5,36.5,11.355763
5,healthy,54.6505,37.71572,5.0,21.0,0.51962405
6,healthy,54.6505,0.83459127,8.5,29.0,0.19547972
7,healthy,54.6505,16.17689,6.5,19.0,1.4113667
1,healthy,55.813,2.611852,50.0,50.0,0.80795294
2,healthy,55.813,26.078556,43.5,44.5,5.4334607
4,healthy,55.813,119.72851,19.0,23.0,16.37683
5,healthy,55.813,2.6233387,17.5,18.5,0.5022528
6,healthy,55.813,0.9901202,10.0,39.0,0.28146684
7,healthy,55.813,5.7363076,42.0,45.5,1.2032574
1,healthy,56.6505,2.8135967,5.0,17.0,0.5799904
3,healthy,56.6505,51.844482,18.0,20.0,5.4702764
4,healthy,56.6505,158.52086,37.0,38.0,25.113607
5,healthy,56.6505,5.2794347,,36.0,1.3948401
6,healthy,56.6505,0.8573178,,36.5,0.21645348
7,healthy,56.6505,4.0603123,,17.5,1.3365464
1,healthy,57.522,4.3132014,,48.0,1.365883
2,healthy,57.522,8.511827,5.0,40.5,1.963814
3,healthy,57.522,54.643806,18.5,19.5,6.690342
4,healthy,57.522,90.529495,10.0,30.0,25.71768
5,healthy,57.522,5.092308,44.5,45.0,1.1762773
6,healthy,57.522,0.8970697,,48.5,0.29804832
1,healthy,58.3525,4.2720246,27.0,43.0,1.1257461
2,healthy,58.3525,13.513714,5.0,36.0,1.5861278
3,healthy,58.3525,170.25027,34.5,38.0,25.29806
4,healthy,58.3525,81.29376,,30.5,19.594723
5,healthy,58.3525,3.4085102,26.5,27.0,0.91429424
6,healthy,58.3525,0.94341075,,19.0,0.27510336
1,healthy,59.231,3.2912495,10.0,40.5,0.5258324
2,healthy,59.231,18.038952,12.0,30.5,4.178353
3,healthy,59.231,112.76481,17.0,17.5,20.096186
4,healthy,59.231,86.79168,44.5,45.0,15.607848
5,healthy,59.231,3.9366484,30.0,30.5,0.97488797
6,healthy,59.231,0.8501574,,41.0,0.27663365
3,healthy,60.1495,143.45087,17.5,39.5,12.982451
4,healthy,60.1495,76.15071,,47.5,17.14378
5,healthy,60.1495,3.8676982,,43.0,1.0046557
6,healthy,60.1495,0.8688036,49.5,50.0,0.20465577
1,healthy,60.99,3.9702816,5.0,17.5,0.46277887
5,healthy,60.99,3.5702426,19.5,27.5,0.69516313
6,healthy,60.99,1.0095911,7.0,42.0,0.22164361
7,healthy,60.99,4.6372137,6.0,43.0,0.94819266
1,healthy,61.916,5.2999372,5.0,44.0,0.4876225
4,healthy,61.916,89.24332,,33.0,23.313194
5,healthy,61.916,5.640764,16.0,44.0,0.92487377
6,healthy,61.916,0.8884461,,42.5,0.21108289
3,healthy,62.7235,106.266525,35.0,35.5,15.739124
4,healthy,62.7235,125.44168,13.0,16.0,28.419405
5,healthy,62.7235,8.2973995,24.0,30.5,1.2220644
6,healthy,62.7235,1.2541096,5.0,43.5,0.26954228
7,healthy,62.7235,7.5588093,5.0,16.5,1.0810839
2,healthy,63.571,26.015972,5.0,16.0,2.771537
4,healthy,63.571,104.488556,,39.0,32.840622
5,healthy,63.571,5.810851,33.0,34.0,1.120953
6,healthy,63.571,1.008703,,16.0,0.24672405
1,healthy,64.397,3.1249256,,41.5,0.928067
3,healthy,64.397,5.676344,32.5,33.5,1.2730951
4,healthy,64.397,95.005936,,46.5,27.765574
6,healthy,64.397,0.9537982,,50.0,0.31214145
4,healthy,65.199,137.65488,5.5,50.0,17.231697
5,healthy,65.199,7.6592836,45.5,46.5,1.4570045
6,healthy,65.199,0.8491316,,37.0,0.2322334
1,healthy,66.051,4.373002,7.0,35.5,0.5866742
2,healthy,66.051,15.548197,14.5,48.0,3.0977411
3,healthy,66.051,12.528593,34.5,35.0,3.1111643
5,healthy,66.051,4.826516,30.0,30.5,0.95707536
6,healthy,66.051,1.24546,21.0,21.5,0.22526287
7,healthy,66.051,8.79257,21.0,23.5,0.6326401
1,healthy,66.8705,3.5292501,14.5,15.0,0.89257634
2,healthy,66.8705,7.743639,,32.5,2.2304177
3,healthy,66.8705,4.489709,33.0,33.0,0.92175543
4,healthy,66.8705,120.158905,15.0,15.5,24.046103
5,healthy,66.8705,5.5102167,,29.0,1.349704
6,healthy,66.8705,0.88870895,,20.5,0.2918598
7,healthy,66.8705,5.88629,9.5,27.0,1.2240555
1,healthy,67.703,7.2830544,,47.5,1.8781404
2,healthy,67.703,6.7940826,12.0,37.5,1.981561
3,healthy,67.703,4.1904516,49.5,49.5,1.2468343
4,healthy,67.703,116.528275,26.0,26.0,25.229229
5,healthy,67.703,7.7800717,5.0,33.5,1.6334574
6,healthy,67.703,1.0543178,,38.0,0.2711974
1,healthy,68.5035,5.4137025,,20.5,1.1811854
2,healthy,68.5035,14.140066,36.5,42.5,1.2321271
3,healthy,68.5035,2.8115063,16.0,46.5,0.5248094
4,healthy,68.5035,130.62637,26.0,26.5,24.559084
5,healthy,68.5035,7.323182,,31.5,1.998496
6,healthy,68.5035,0.9950548,,24.5,0.22917442
7,healthy,68.5035,6.3643074,5.0,37.0,0.9251748
1,healthy,69.304,27.00623,20.5,18.5,4.274944
3,healthy,69.304,55.650238,36.5,45.0,1.6682088
4,healthy,69.304,126.330154,42.0,42.5,25.598703
7,healthy,69.304,7.362118,19.0,43.0,1.211848
1,healthy,70.14,53.562256,46.0,46.5,7.812008
2,healthy,70.14,12.772306,,26.5,3.8169096
4,healthy,70.14,97.91584,,22.5,23.429308
5,healthy,70.14,5.9432,,21.5,1.3030633
1,healthy,71.0285,28.176445,,23.0,6.4824276
3,healthy,71.0285,59.157883,5.0,39.5,8.099985
4,healthy,71.0285,101.58905,31.0,31.0,23.573458
5,healthy,71.0285,6.6488295,,42.5,1.4508017
6,healthy,71.0285,1.0849849,,48.5,0.27205133
7,healthy,71.0285,4.0689235,28.5,35.5,0.63354045
1,healthy,71.8295,29.074306,40.5,41.0,6.4357376
2,healthy,71.8295,10.693823,21.5,26.5,2.4842894
3,healthy,71.8295,175.31023,29.5,33.0,16.633923
4,healthy,71.8295,144.0964,40.5,41.5,14.853155
5,healthy,71.8295,6.0855,,31.5,1.5513685
6,healthy,71.8295,1.3151126,46.0,46.5,0.22761056
7,healthy,71.8295,8.39149,,42.5,2.2183843
1,healthy,72.6335,41.044678,35.0,35.5,6.0917244
2,healthy,72.6335,13.764458,36.0,46.0,1.2862343
3,healthy,72.6335,3.0411162,5.0,25.5,0.81494856
4,healthy,72.6335,161.1991,18.5,49.5,30.788824
5,healthy,72.6335,5.69466,,19.0,1.6033747
6,healthy,72.6335,1.363636,33.5,33.5,0.30335143
7,healthy,72.6335,5.4002705,5.0,21.5,0.5594366
3,healthy,73.434,18.758905,27.0,42.0,0.94874424
4,healthy,73.434,213.00339,21.5,22.5,37.635433
5,healthy,73.434,6.9156694,26.5,27.0,1.4883761
6,healthy,73.434,1.314826,49.0,49.0,0.25581682
7,healthy,73.434,7.0378995,40.5,42.0,1.4730805
2,healthy,74.2355,26.558735,8.0,18.0,3.5133033
3,healthy,74.2355,208.3978,23.5,23.5,40.715714
4,healthy,74.2355,289.28778,,36.0,68.141174
5,healthy,74.2355,10.510298,17.5,17.5,2.3245351
6,healthy,74.2355,1.091887,,27.0,0.2790011
7,healthy,74.2355,181.30351,15.0,19.0,6.8692083
1,healthy,75.053,27.59637,17.5,17.5,5.6247354
2,healthy,75.053,11.817349,5.0,22.5,1.273958
3,healthy,75.053,69.00923,8.0,42.5,21.579529
4,healthy,75.053,277.50348,32.5,35.0,50.78648
5,healthy,75.053,10.04459,18.0,18.0,2.3893638
2,healthy,75.8625,15.030634,,46.5,3.8892388
3,healthy,75.8625,180.00717,33.5,37.0,22.871653
4,healthy,75.8625,269.78937,28.0,39.0,50.82741
5,healthy,75.8625,7.4928527,26.5,26.5,2.0185733
7,healthy,75.8625,56.24421,15.5,29.0,1.3124391
1,healthy,76.685,79.030594,,16.5,21.325417
2,healthy,76.685,31.807245,36.5,37.0,6.09841
4,healthy,76.685,351.664,48.5,49.0,54.229362
5,healthy,76.685,4.247938,29.0,34.0,0.9939587
6,healthy,76.685,1.0544116,6.0,34.0,0.24708478
1,healthy,77.538,122.87195,13.5,16.0,19.317375
2,healthy,77.538,23.834892,8.5,45.5,4.4390655
4,healthy,77.538,276.19714,18.0,18.0,51.51764
5,healthy,77.538,5.087314,13.0,47.5,1.0082073
6,healthy,77.538,1.2747157,29.0,29.0,0.25231746
7,healthy,77.538,12.669746,50.0,50.0,2.978372
1,healthy,78.3445,7.8108706,6.5,26.5,2.4559474
2,healthy,78.3445,10.292005,27.0,36.5,1.4577384
4,healthy,78.3445,226.63498,18.0,46.0,41.462894
5,healthy,78.3445,4.2493625,6.5,50.0,0.981844
6,healthy,78.3445,0.8113134,5.5,37.5,0.25808987
1,healthy,79.1615,24.729464,36.0,36.5,4.186224
2,healthy,79.1615,8.052392,40.5,42.5,2.1190016
3,healthy,79.1615,19.665909,5.0,25.0,0.71551263
4,healthy,79.1615,322.2035,26.0,26.0,63.87075
5,healthy,79.1615,5.582826,,19.5,1.3027319
6,healthy,79.1615,0.94568545,48.0,48.0,0.2237825
1,healthy,79.971,30.92804,37.5,37.5,5.9432507
2,healthy,79.971,11.044745,30.0,31.5,1.3462182
3,healthy,79.971,17.662075,11.0,15.0,3.942471
4,healthy,79.971,279.51782,,27.0,61.585026
5,healthy,79.971,5.7183456,42.5,42.5,1.165975
6,healthy,79.971,0.85572594,,44.0,0.2846841
7,healthy,79.971,4.1248384,6.0,15.0,1.0767975
1,healthy,80.7725,47.63579,37.5,41.0,6.3136377
2,healthy,80.7725,25.201126,13.5,19.5,3.5517592
3,healthy,80.7725,93.88438,49.0,50.0,18.37261
4,healthy,80.7725,236.43903,42.5,42.5,47.67638
5,healthy,80.7725,6.255312,31.0,31.5,1.2883692
6,healthy,80.7725,0.8418507,,41.0,0.25826064
1,healthy,81.5945,125.91718,,18.5,31.65243
2,healthy,81.5945,47.135582,,37.5,11.197739
3,healthy,81.5945,175.07236,24.0,24.5,25.523684
4,healthy,81.5945,280.79544,10.5,42.0,61.964005
5,healthy,81.5945,9.576554,33.5,40.5,1.1947919
6,healthy,81.5945,1.0584178,16.0,16.0,0.25677812
1,healthy,82.414,133.50032,5.5,27.5,28.536896
2,healthy,82.414,41.3347,,37.0,9.919654
3,healthy,82.414,45.320744,13.0,15.0,5.5710483
4,healthy,82.414,371.3455,22.0,25.5,46.63106
5,healthy,82.414,7.376363,37.5,38.0,1.2860994
6,healthy,82.414,1.3298774,22.5,45.5,0.18940558
7,healthy,82.414,19.835562,5.0,19.0,2.3499324
1,healthy,83.2585,203.3325,27.0,27.5,28.735004
3,healthy,83.2585,77.35422,50.0,50.0,21.437916
4,healthy,83.2585,211.30766,,48.5,63.533047
5,healthy,83.2585,7.126624,17.0,17.5,1.4609408
6,healthy,83.2585,0.70594776,12.0,18.5,0.21286646
1,healthy,84.0925,119.954926,11.0,25.5,29.221308
2,healthy,84.0925,37.68141,,20.0,9.094308
4,healthy,84.0925,299.90363,11.5,36.0,48.334927
5,healthy,84.0925,4.607786,,29.0,1.289288
6,healthy,84.0925,1.0465188,,38.5,0.27216122
7,healthy,84.0925,56.821144,27.0,28.5,1.9859767
1,healthy,84.945,47.98762,,49.0,14.208292
2,healthy,84.945,15.396344,37.0,41.5,3.1551044
3,healthy,84.945,3.9590478,30.5,40.0,0.7434873
4,healthy,84.945,329.62405,20.0,23.5,51.40322
5,healthy,84.945,5.218311,6.0,17.0,0.9730194
6,healthy,84.945,1.2268617,29.5,44.0,0.18783143
7,healthy,84.945,4.4588623,39.5,49.5,1.0568167
1,healthy,85.756,35.452488,21.0,21.5,5.759713
2,healthy,85.756,11.529555,,49.0,3.1619735
4,healthy,85.756,358.84662,7.5,39.0,38.262554
5,healthy,85.756,6.1999197,,15.0,1.785501
6,healthy,85.756,0.8925024,,25.5,0.2674522
1,healthy,86.567,25.787064,,21.5,7.905518
3,healthy,86.567,5.301568,22.5,31.5,0.9208558
4,healthy,86.567,290.14392,26.5,29.5,54.925446
5,healthy,86.567,5.6528797,,32.5,1.1884503
6,healthy,86.567,1.0574505,22.0,22.5,0.23897651
7,healthy,86.567,5.7215757,42.0,50.0,1.293675
1,healthy,87.401,212.69107,18.5,19.0,40.583965
2,healthy,87.401,28.444496,21.0,21.5,4.8067727
3,healthy,87.401,2.5448291,5.0,33.0,0.7001073
4,healthy,87.401,281.6646,45.0,45.5,44.792133
5,healthy,87.401,10.9231205,21.0,22.5,1.1046034
6,healthy,87.401,1.1272587,17.0,17.0,0.2362736
1,healthy,88.328,158.11516,22.0,22.0,31.690023
2,healthy,88.328,33.491135,,30.5,7.582922
3,healthy,88.328,2.6571436,8.0,37.0,0.6288398
4,healthy,88.328,215.54059,39.5,40.0,38.355618
5,healthy,88.328,5.3137527,14.0,17.5,1.0282396
6,healthy,88.328,1.1275609,50.0,50.0,0.204064
7,healthy,88.328,3.4870033,5.0,33.5,0.6272025
1,healthy,89.151,160.9997,20.0,32.5,22.409454
2,healthy,89.151,22.524208,21.0,28.0,5.413777
3,healthy,89.151,4.244841,5.5,16.0,0.91583097
4,healthy,89.151,336.91647,11.0,32.5,44.24529
5,healthy,89.151,4.971201,,28.0,1.4682986
6,healthy,89.151,0.9213879,,49.5,0.23325059
7,healthy,89.151,8.0847645,38.0,42.0,1.3572438
1,healthy,89.9715,52.296684,14.0,15.0,13.187643
4,healthy,89.9715,170.99162,6.0,38.5,47.579086
5,healthy,89.9715,4.514949,6.5,48.5,1.0965676
6,healthy,89.9715,1.0354236,,23.0,0.27497888
7,healthy,89.9715,5.4825373,43.0,45.0,1.7737237
1,healthy,90.855,50.77213,5.0,42.5,3.7714648
2,healthy,90.855,335.38315,26.0,36.0,5.6719275
4,healthy,90.855,294.1253,5.0,33.0,51.781338
5,healthy,90.855,4.2700925,19.0,45.5,0.9492224
1,healthy,91.665,30.973892,21.5,21.5,6.551983
3,healthy,91.665,3.4509416,26.5,43.5,0.46701172
4,healthy,91.665,169.292,,49.0,52.68613
5,healthy,91.665,7.0412908,29.0,29.5,1.2650994
6,healthy,91.665,0.76510406,,43.0,0.25401983
1,healthy,92.4695,54.729332,40.0,40.5,10.093117
3,healthy,92.4695,4.9030185,27.0,37.5,1.0462807
4,healthy,92.4695,310.84314,5.0,18.5,46.066887
5,healthy,92.4695,6.970139,5.0,17.5,0.62472147
6,healthy,92.4695,1.1943636,19.0,19.0,0.24561572
7,healthy,92.4695,5.278697,5.0,46.0,0.8724567
1,healthy,93.34,48.0663,10.0,32.5,11.497707
2,healthy,93.34,10.028737,,49.0,3.2544363
4,healthy,93.34,317.00922,,48.5,70.239006
5,healthy,93.34,5.080188,33.0,34.0,1.2611319
6,healthy,93.34,0.8142576,,41.0,0.21183324
7,healthy,93.34,6.151686,8.0,20.5,1.1652267
1,healthy,94.1515,66.301735,,34.0,15.86811
2,healthy,94.1515,17.13766,25.5,45.0,3.0428426
3,healthy,94.1515,9.771688,30.0,31.5,0.8098094
4,healthy,94.1515,263.88208,44.0,44.5,42.20774
5,healthy,94.1515,6.006215,45.5,45.5,1.1650562
6,healthy,94.1515,1.0536861,16.5,16.5,0.22939005
1,healthy,94.966,70.71648,,17.5,18.883928
2,healthy,94.966,13.071731,23.0,24.0,2.3093503
4,healthy,94.966,261.91754,36.0,36.5,53.475155
5,healthy,94.966,6.640991,37.0,37.5,1.188778
6,healthy,94.966,1.1802444,34.0,34.5,0.20730567
7,healthy,94.966,6.027202,5.0,48.0,0.86772466
1,healthy,95.8065,78.06906,32.5,32.5,17.163977
2,healthy,95.8065,10.339597,,39.5,2.9692695
4,healthy,95.8065,251.78665,,40.5,68.195496
5,healthy,95.8065,5.170936,,27.0,1.355991
6,healthy,95.8065,0.7898724,,35.5,0.21967426
1,healthy,96.6265,40.669724,33.5,34.0,8.967265
2,healthy,96.6265,32.304268,22.0,27.0,5.1784177
3,healthy,96.6265,290.06717,12.0,36.5,4.0649924
4,healthy,96.6265,278.32776,26.5,27.0,45.047703
5,healthy,96.6265,5.746978,9.5,25.5,1.3765684
6,healthy,96.6265,1.0031607,5.0,26.5,0.22295402
7,healthy,96.6265,3.7765894,,36.0,1.2412647
1,healthy,97.4555,27.569838,,17.5,7.529708
4,healthy,97.4555,212.91583,23.5,23.5,43.280525
5,healthy,97.4555,9.4613085,22.5,23.5,1.766847
6,healthy,97.4555,0.9450849,13.0,24.5,0.21857996
7,healthy,97.4555,2.8838172,7.5,26.0,0.8620776
1,healthy,98.2765,28.04237,,22.5,8.543661
3,healthy,98.2765,3.8560138,6.0,18.0,0.799129
4,healthy,98.2765,294.62003,29.5,29.5,58.066273
5,healthy,98.2765,6.405698,48.0,48.5,1.1529245
6,healthy,98.2765,0.9465715,,36.5,0.24349387
7,healthy,98.2765,5.052538,49.5,49.5,1.0628778
1,healthy,99.0785,27.111202,38.0,38.5,4.096016
2,healthy,99.0785,8.735492,,45.5,2.7799368
3,healthy,99.0785,5.765416,5.0,16.0,0.6257269
4,healthy,99.0785,354.07935,38.0,39.0,47.934322
5,healthy,99.0785,5.506988,,29.5,1.6683667
6,healthy,99.0785,0.9955309,,30.0,0.25281677
7,healthy,99.0785,7.726071,5.0,18.0,1.8567387
1,healthy,99.9065,27.03332,39.5,40.0,6.8480387
4,healthy,99.9065,173.63107,6.0,33.0,39.014328
