detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch2_amplitude,ch2_relevant,ch4_amplitude,ch4_relevant,ch9_amplitude,ch9_relevant,ch12_amplitude,ch12_relevant,ch13_amplitude,ch13_relevant,ch14_amplitude,ch14_relevant
61,816078,408.039,healthy,2,67.40672119732595,True,139.21672952023923,True,8.355045459961271,False,9.668259361544688,True,1.3121219015142827,False,1.1393025343812186,False
62,819815,409.9075,healthy,2,65.29224466953082,True,9.447797319765602,True,7.2644159676086275,False,5.91192457106653,True,1.107142103468876,False,0.9025967884016652,False
63,824024,412.012,healthy,2,51.464249729240066,True,79.2578325385596,True,16.60527557177906,False,5.659724887461583,True,1.1036360695641285,False,0.7717933293832391,False
64,836379,418.1895,healthy,2,58.461398146256016,True,167.6055309067678,True,8.408893617468548,False,16.12583507384995,True,1.352462620184685,False,0.8874168252920759,False
65,840940,420.47,healthy,2,51.316160436764505,True,4.468959945675577,True,8.423980944079885,False,3.4713706518838228,True,1.2723251857220426,False,0.7929840599278344,False
66,847260,423.63,healthy,2,53.5179314451423,True,5.314321142696823,True,19.928720160030686,False,6.2842020637911435,True,0.7868688953378575,False,0.8773605794515191,False
67,851871,425.9355,healthy,2,51.726728929226965,True,6.1379810827850365,True,11.432987598029294,False,4.156817675742566,True,1.2706573084109436,False,0.9911255083219166,False
68,856428,428.214,healthy,2,52.595229181881976,True,44.78774687396175,True,14.232052480790951,False,4.64522607274051,True,1.1165088165965058,False,1.3767066323310115,False
69,872826,436.413,healthy,2,37.19537147394951,True,5.444860255980794,True,12.95448825368004,False,5.8300618859038265,True,0.9907474979820861,False,0.8930467222457347,False
70,877496,438.748,healthy,2,42.39211572920243,True,16.461870221131562,True,9.15040425232472,False,7.5740001751377,True,1.0287857495453396,False,1.348415914283144,False
71,882153,441.0765,healthy,2,40.34067669725165,True,107.00698951634084,True,12.128360354829374,False,8.90787431582485,True,1.3345930208157402,False,1.146738556382319,False
72,893149,446.5745,healthy,2,36.820091034293114,True,58.36649540489614,True,13.999819304504847,False,73.18215811984206,True,1.0969806527553327,False,0.9609027491306346,False
73,906343,453.1715,healthy,2,41.77085080531353,True,63.7012064720392,True,10.67830285788142,False,68.48208831741306,True,1.0589487910915478,False,1.276774732770567,False
74,914647,457.3235,healthy,2,39.35001029430378,True,93.31098253084318,True,9.009894046752724,False,99.39512556589396,True,0.8284395136565187,False,1.1737429431133517,False
75,941798,470.899,healthy,2,48.64410541919203,True,56.141926761293746,True,7.229020749449544,False,6.66860509398827,True,0.9047705743522727,False,1.2417503006549389,False
76,946915,473.4575,healthy,2,54.57579605442853,True,6.860488700255811,True,13.405353481067007,False,7.142435925125647,True,0.9307561740343944,False,0.9221168150973102,False
77,949298,474.649,healthy,2,43.65465300348827,True,40.69625349920824,True,8.98370039583354,False,7.737940420209992,True,1.2064820662002138,False,1.034724098650352,False
78,979244,489.622,healthy,2,43.960373388418496,True,171.50376304009376,True,9.049126521349361,False,22.274393141861797,True,1.0152700959893024,False,1.2345833499133523,False
79,1000474,500.237,healthy,2,39.9629120750568,True,7.065694662295849,True,11.474606676868556,False,3.8894177758620216,True,1.314495534367027,False,0.9919618250525291,False
80,1005546,502.773,healthy,2,38.05835974297504,True,10.396563129661185,True,8.99409352508212,False,5.074468293103206,True,1.1437865194697368,False,1.1965656619071088,False
81,1016775,508.3875,healthy,2,35.38397906285315,True,11.764369786093454,True,8.286987735333783,False,5.834175604834629,True,1.3178421838670613,False,1.2802289950983998,False
82,1024642,512.321,healthy,2,21.018578160363013,True,11.357794030723793,True,5.978269421183824,False,3.9932161322895063,True,1.0052404382633862,False,1.145515025896679,False
83,1030448,515.224,healthy,2,22.27249983200028,True,18.449346963302272,True,6.589374845013777,False,7.090404736578032,True,0.863566129256296,False,0.9322343206427814,False
84,1034910,517.455,healthy,2,24.68797497332794,True,7.691018791443112,True,4.668617699541052,False,6.897879918523499,True,0.7927281326311022,False,1.0259456668072855,False
85,1040832,520.416,healthy,2,20.988719843568276,True,4.72702990931981,True,6.651681433152481,False,4.292595334394425,True,0.8122352677112618,False,0.7592634704783578,False
